player_hand,dealer_upcard,can_double,result
3H-3S,10D,1,hit
3H-3S-JS,10D,0,hit
6D-9D,9C,1,hit
6D-9D-6C,9C,0,stand
5H-10C,4S,1,stand
3C-10D,5H,1,stand
10S-5S,AS,1,hit
6D-KC,QS,1,hit
6D-KC-4H,QS,0,stand
KC-8D,QD,1,stand
3C-9S,6D,1,stand
5H-AC,AH,1,hit
5H-AC-2C,AH,0,hit
5H-AC-2C-5D,AH,0,hit
5H-AC-2C-5D-AD,AH,0,hit
9C-QH,4H,1,stand
AH-2H,5H,1,double down
2C-9D,JC,1,double down
6D-KD,8S,1,hit
7H-JS,6H,1,stand
KD-3H,10D,1,hit
KD-3H-AS,10D,0,hit
KH-10H,7H,1,stand
QD-QS,6C,1,stand
5H-JH,10C,1,hit
7C-3D,QD,1,hit
7C-3D-6C,QD,0,hit
10S-6C,9D,1,hit
4H-3S,7C,1,hit
4H-3S-4D,7C,0,hit
4H-3S-4D-QH,7C,0,stand
AC-3D,10S,1,hit
AC-3D-AD,10S,0,hit
AC-3D-AD-3C,10S,0,hit
AC-3D-AD-3C-2H,10S,0,stand
4C-3D,JH,1,hit
4C-3D-KD,JH,0,stand
9S-10C,10S,1,stand
KC-9C,4H,1,stand
10D-2C,9C,1,hit
10D-2C-5D,9C,0,stand
7H-9S,6H,1,stand
KC-2D,4D,1,stand
3H-9H,9C,1,hit
3H-9H-7S,9C,0,stand
7D-8S,QH,1,hit
5C-8C,JC,1,hit
4C-KH,2C,1,stand
9H-2D,8S,1,double down
9C-AD,JH,1,stand
9C-QS,JC,1,stand
3S-6S,QS,1,hit
3S-6S-6D,QS,0,hit
3H-JH,7H,1,hit
10D-6H,3D,1,stand
7H-4S,4C,1,double down
KC-QH,9H,1,stand
2D-7S,7H,1,hit
2D-7S-9H,7H,0,stand
JH-3S,5D,1,stand
8S-7S,4S,1,stand
9S-KD,10D,1,stand
7H-4H,6C,1,double down
9H-AC,QS,1,stand
KC-5S,9C,1,hit
2H-5C,10D,1,hit
2H-5C-5S,10D,0,hit
JH-5D,10H,1,hit
4D-5C,7S,1,hit
4D-5C-JC,7S,0,stand
QD-7S,JC,1,stand
AH-7H,9H,1,hit
AH-7H-5S,9H,0,hit
AH-7H-5S-5H,9H,0,stand
2D-10H,2H,1,hit
2D-10H-AC,2H,0,stand
JC-2D,2H,1,hit
JC-2D-9C,2H,0,stand
8C-4S,9H,1,hit
8C-4S-6S,9H,0,stand
3S-JS,4H,1,stand
7C-2S,AD,1,hit
7C-2S-2D,AD,0,hit
7C-2S-2D-3C,AD,0,hit
2S-JC,5H,1,stand
6S-AS,10H,1,hit
6S-AS-4S,10H,0,stand
2H-JD,5H,1,stand
7H-JH,5D,1,stand
6S-10S,AH,1,hit
6C-KS,2C,1,stand
2S-QH,7D,1,hit
2S-QH-AC,7D,0,hit
2S-QH-AC-4H,7D,0,stand
4C-AH,6D,1,double down
4H-8S,5D,1,stand
9C-7D,QS,1,hit
9C-7D-4D,QS,0,stand
6C-JH,KH,1,hit
6C-JH-2D,KH,0,stand
QH-KD,2D,1,stand
7S-10D,3C,1,stand
KD-4H,9D,1,hit
KD-4H-6D,9D,0,stand
AH-9H,2D,1,stand
QC-3D,8C,1,hit
QC-3D-7S,8C,0,stand
3D-6H,9C,1,hit
3D-6H-JD,9C,0,stand
8H-5C,8S,1,hit
2D-5D,4S,1,hit
2D-5D-9D,4S,0,stand
QC-2H,KD,1,hit
QC-2H-3D,KD,0,hit
QC-2H-3D-2C,KD,0,stand
KD-10C,9S,1,stand
6D-5D,9C,1,double down
3C-6D,6S,1,double down
7D-4C,4H,1,double down
2S-QH,8C,1,hit
2S-QH-9D,8C,0,stand
QS-9S,KC,1,stand
2D-3D,KC,1,hit
2D-3D-10S,KC,0,hit
2H-5C,3H,1,hit
2H-5C-2S,3H,0,hit
2H-5C-2S-JD,3H,0,stand
9S-3C,4S,1,stand
8S-7D,7H,1,hit
8S-7D-5D,7H,0,stand
AC-9C,5H,1,stand
5S-JC,4S,1,stand
5S-4H,8H,1,hit
5S-4H-QH,8H,0,stand
KH-QH,2C,1,stand
KS-KD,7S,1,stand
7C-KS,5C,1,stand
2H-4H,3C,1,hit
2H-4H-5D,3C,0,hit
2H-4H-5D-KH,3C,0,stand
6C-7S,4D,1,stand
5D-10D,3H,1,stand
QH-3H,KH,1,hit
QH-3H-7C,KH,0,stand
9D-KS,7D,1,stand
JD-7S,AH,1,stand
7H-8D,3C,1,stand
5D-6C,5C,1,double down
QS-QH,4D,1,stand
9D-8C,4D,1,stand
2D-5C,KC,1,hit
2D-5C-JS,KC,0,stand
9D-AC,5D,1,stand
10D-4D,5D,1,stand
2C-AS,9D,1,hit
2C-AS-9C,9D,0,hit
2C-AS-9C-4C,9D,0,hit
10H-8D,2H,1,stand
KD-10C,10D,1,stand
2D-8S,3C,1,double down
5C-10C,AD,1,hit
5C-10C-5S,AD,0,stand
9C-4C,QC,1,hit
9C-4C-AH,QC,0,hit
9C-4C-AH-2C,QC,0,hit
9C-4C-AH-2C-AC,QC,0,stand
6D-10H,6H,1,stand
6D-3S,2S,1,hit
6D-3S-9D,2S,0,stand
6S-4C,2S,1,double down
6D-4D,5D,1,double down
AD-6D,9C,1,hit
AD-6D-KD,9C,0,stand
KC-9C,4H,1,stand
KC-5D,7S,1,hit
KC-5D-3C,7S,0,stand
9S-6D,7S,1,hit
8C-7C,JD,1,hit
8C-7C-2D,JD,0,stand
7C-8C,QS,1,hit
7C-8C-AD,QS,0,hit
7C-8C-AD-2H,QS,0,stand
QS-3C,3D,1,stand
QS-6C,5C,1,stand
AD-3D,6D,1,double down
6D-JD,KH,1,hit
JH-7D,2H,1,stand
JS-QH,9C,1,stand
9H-JH,10C,1,stand
3D-5C,5H,1,hit
3D-5C-8D,5H,0,stand
2H-9C,5H,1,double down
9D-JD,7D,1,stand
JS-2D,KS,1,hit
JS-2D-3D,KS,0,hit
JS-2D-3D-6H,KS,0,stand
8C-7D,10C,1,hit
7H-9H,9S,1,hit
7H-9H-3S,9S,0,stand
3S-JS,KD,1,hit
3S-JS-6C,KD,0,stand
6H-5C,2H,1,double down
QS-10S,3H,1,stand
4C-2D,4H,1,hit
4C-2D-JS,4H,0,stand
QS-10H,8H,1,stand
6D-4H,JH,1,hit
6D-4H-2C,JH,0,hit
6D-4H-2C-4S,JH,0,hit
6D-4H-2C-4S-3H,JH,0,stand
7C-QH,5D,1,stand
7D-QD,6H,1,stand
3S-3C,KD,1,hit
3S-3C-7S,KD,0,hit
7C-AC,JH,1,hit
7C-AC-JC,JH,0,stand
5H-4H,7H,1,hit
5H-4H-3H,7H,0,hit
5H-4H-3H-8D,7H,0,stand
5S-5H,10D,1,hit
5S-5H-2D,10D,0,hit
5S-5H-2D-AD,10D,0,hit
2H-6D,3S,1,hit
2H-6D-8H,3S,0,stand
AH-9S,JD,1,stand
9D-10S,3H,1,stand
JD-JH,6C,1,stand
6S-AS,2H,1,hit
6S-AS-3C,2H,0,stand
10S-KD,KS,1,stand
8H-2S,AS,1,hit
8H-2S-10S,AS,0,stand
5S-QS,10H,1,hit
5H-7D,KC,1,hit
5H-7D-8H,KC,0,stand
8D-6S,5H,1,stand
4H-JC,7S,1,hit
KH-2C,3S,1,hit
KH-2C-8C,3S,0,stand
2H-2S,9D,1,hit
2H-2S-QS,9D,0,hit
2H-2S-QS-AD,9D,0,hit
JS-3H,8H,1,hit
6S-4D,QD,1,hit
6S-4D-KH,QD,0,stand
5C-JS,8D,1,hit
3D-6H,8H,1,hit
3D-6H-KS,8H,0,stand
2S-QS,9C,1,hit
2S-QS-6S,9C,0,stand
KC-3D,JH,1,hit
KC-3D-3C,JH,0,hit
KC-3D-3C-AH,JH,0,stand
7C-8S,AS,1,hit
10D-3S,3H,1,stand
3H-2S,6S,1,hit
3H-2S-AC,6S,0,hit
3H-2S-AC-AH,6S,0,hit
3H-2S-AC-AH-4D,6S,0,stand
3D-6C,6S,1,double down
QD-8S,9H,1,stand
JS-3D,10S,1,hit
7D-5D,9D,1,hit
7D-5D-3H,9D,0,hit
7D-5D-3H-4C,9D,0,stand
7S-4D,KS,1,double down
8D-5D,7S,1,hit
8D-5D-4H,7S,0,stand
JH-4S,JC,1,hit
JH-4S-2C,JC,0,hit
2D-10C,9H,1,hit
2D-10C-5H,9H,0,stand
7S-5H,QH,1,hit
7S-5H-5S,QH,0,stand
JS-3C,JH,1,hit
JS-3C-AH,JH,0,hit
JS-3C-AH-6C,JH,0,stand
3D-8D,9C,1,double down
9D-JH,8H,1,stand
JD-5D,5H,1,stand
10H-JS,5C,1,stand
7H-4S,9S,1,double down
10H-KS,4H,1,stand
5C-9H,6S,1,stand
7D-5H,2D,1,hit
7D-5H-4S,2D,0,stand
9D-6D,8S,1,hit
9D-6D-6C,8S,0,stand
KH-7D,7C,1,stand
9H-10D,2C,1,stand
10D-2C,4H,1,stand
8C-KS,9D,1,stand
KD-6H,4H,1,stand
10H-3D,9D,1,hit
10H-3D-7S,9D,0,stand
4H-3S,JD,1,hit
4H-3S-2S,JD,0,hit
4H-3S-2S-5H,JD,0,hit
7H-JH,9S,1,stand
KH-7H,AS,1,stand
4S-4C,JH,1,hit
4S-4C-2S,JH,0,hit
4S-4C-2S-2C,JH,0,hit
4S-4C-2S-2C-8H,JH,0,stand
4S-JD,8D,1,hit
5C-8H,5D,1,stand
7H-KD,AD,1,stand
4S-KH,9H,1,hit
5D-8C,4S,1,stand
9D-10C,4H,1,stand
5C-KS,2S,1,stand
10C-QC,AH,1,stand
6C-AH,3C,1,double down
3D-2H,7D,1,hit
3D-2H-QD,7D,0,hit
3D-2H-QD-6S,7D,0,stand
QS-10D,6H,1,stand
9D-8H,4D,1,stand
AS-6D,8S,1,hit
AS-6D-10D,8S,0,stand
9S-10C,4S,1,stand
9H-KH,4S,1,stand
JH-4H,2D,1,stand
7S-4H,9D,1,double down
2H-AH,6C,1,double down
6D-KH,3C,1,stand
2C-3H,9S,1,hit
2C-3H-10H,9S,0,hit
2C-3S,QD,1,hit
2C-3S-5C,QD,0,hit
2C-3S-5C-4D,QD,0,hit
7H-8H,4H,1,stand
QD-5S,9H,1,hit
QD-5S-5H,9H,0,stand
4H-10H,3C,1,stand
4C-4H,3C,1,hit
4C-4H-QC,3C,0,stand
KS-4C,2H,1,stand
QD-5S,QC,1,hit
AC-2H,8D,1,hit
AC-2H-JH,8D,0,hit
4S-JD,10H,1,hit
9S-AH,QS,1,stand
4C-AS,QC,1,hit
4C-AS-AD,QC,0,hit
4C-AS-AD-10H,QC,0,hit
QH-JC,6C,1,stand
5C-3D,4D,1,hit
5C-3D-KH,4D,0,stand
7D-2C,2H,1,hit
7D-2C-AS,2H,0,stand
4C-KS,JD,1,hit
9H-KH,6C,1,stand
KS-3C,4H,1,stand
5S-2S,7S,1,hit
5S-2S-4H,7S,0,hit
5S-2S-4H-6H,7S,0,stand
4C-6C,4S,1,double down
5D-2H,4H,1,hit
5D-2H-AH,4H,0,stand
4S-QH,2D,1,stand
3S-4H,3C,1,hit
3S-4H-8S,3C,0,stand
6C-7C,KC,1,hit
JC-10H,9C,1,stand
5S-JS,6D,1,stand
4S-6S,2D,1,double down
JS-JD,3C,1,stand
9C-2H,3C,1,double down
7H-8C,8S,1,hit
7H-8C-AD,8S,0,hit
7H-8C-AD-4H,8S,0,stand
QS-7S,2C,1,stand
3H-8C,3D,1,double down
4C-KH,6C,1,stand
JH-5D,KC,1,hit
JH-5D-6D,KC,0,stand
3D-9S,JD,1,hit
JD-JC,4D,1,stand
AS-5H,2H,1,hit
AS-5H-3D,2H,0,stand
JC-7S,4S,1,stand
JD-7C,KH,1,stand
2S-AD,10S,1,hit
2S-AD-QH,10S,0,hit
2S-AD-QH-6C,10S,0,stand
3H-8D,7D,1,double down
6H-6S,KS,1,hit
6H-6S-AS,KS,0,hit
5C-KD,3D,1,stand
9H-8C,2H,1,stand
7C-KD,9D,1,stand
3D-JH,6D,1,stand
4C-QC,5C,1,stand
9C-QC,4S,1,stand
2H-9H,5S,1,double down
2H-9C,JS,1,double down
QC-4H,3H,1,stand
4C-QD,9D,1,hit
9H-10C,JC,1,stand
9H-AC,QD,1,stand
8D-KH,8H,1,stand
KC-10H,10D,1,stand
7C-7H,9D,1,hit
7C-7H-5D,9D,0,stand
3S-9S,5S,1,stand
7D-6D,AH,1,hit
4S-6H,KS,1,hit
4S-6H-2S,KS,0,hit
4S-6H-2S-6D,KS,0,stand
6H-QC,3S,1,stand
2D-QD,6S,1,stand
2C-AH,8S,1,hit
2C-AH-KH,8S,0,hit
2C-AH-KH-5C,8S,0,stand
KS-7C,AD,1,stand
QC-9H,AH,1,stand
4D-10C,4H,1,stand
8C-9H,6S,1,stand
8H-10D,2D,1,stand
8D-JH,3H,1,stand
2D-3C,10H,1,hit
2D-3C-9S,10H,0,hit
2D-3C-9S-AS,10H,0,hit
10C-8H,KS,1,stand
8C-JD,4H,1,stand
6H-9C,5H,1,stand
9C-8S,5C,1,stand
9D-7H,8D,1,hit
9D-7H-2C,8D,0,stand
3C-7S,6H,1,double down
QH-9H,JH,1,stand
2S-9H,10C,1,double down
10H-6S,AC,1,hit
10D-6H,7C,1,hit
2S-5D,AH,1,hit
2S-5D-6D,AH,0,hit
2S-5D-6D-AD,AH,0,hit
2S-5D-6D-AD-5C,AH,0,stand
AH-5S,JC,1,hit
AH-5S-3D,JC,0,stand
KD-2S,5H,1,stand
6H-4D,4C,1,double down
10C-KD,9S,1,stand
QC-9H,JD,1,stand
JC-6H,AD,1,hit
JC-6H-5S,AD,0,stand
8C-JS,10S,1,stand
10S-9H,9D,1,stand
9C-QS,KS,1,stand
QD-JD,7C,1,stand
6S-4S,QD,1,hit
6S-4S-KH,QD,0,stand
JD-9H,7D,1,stand
4C-10S,9H,1,hit
4C-10S-7H,9H,0,stand
JH-5S,QS,1,hit
JH-5S-AD,QS,0,hit
2D-QD,4S,1,stand
2H-6C,5D,1,hit
2H-6C-5S,5D,0,stand
2C-JD,QS,1,hit
2C-JD-5D,QS,0,stand
2C-9S,8D,1,double down
KS-5H,9D,1,hit
KS-5H-6H,9D,0,stand
JD-KH,6S,1,stand
AD-2D,2C,1,hit
AD-2D-9H,2C,0,hit
AD-2D-9H-8C,2C,0,stand
2C-AH,4S,1,hit
2C-AH-6C,4S,0,stand
7D-QD,JS,1,stand
6H-8D,7S,1,hit
6H-8D-AC,7S,0,hit
5C-3C,7H,1,hit
5C-3C-5H,7H,0,hit
5C-3C-5H-6D,7H,0,stand
8D-10S,3S,1,stand
10H-7D,9C,1,stand
6S-3H,QS,1,hit
6S-3H-JC,QS,0,stand
JC-5S,6H,1,stand
QC-3S,9H,1,hit
QC-3S-3D,9H,0,hit
10H-JC,6H,1,stand
10S-8H,JS,1,stand
8D-5C,QC,1,hit
2C-4H,6C,1,hit
2C-4H-9S,6C,0,stand
6S-10D,3C,1,stand
6D-3S,5D,1,double down
3C-KC,9D,1,hit
4C-7S,QD,1,double down
8D-JD,10H,1,stand
JD-KH,AD,1,stand
9D-JS,5S,1,stand
KD-4C,7D,1,hit
KD-4C-3S,7D,0,stand
3D-7D,JH,1,hit
3D-7D-9S,JH,0,stand
AS-2S,JD,1,hit
AS-2S-3H,JD,0,hit
AS-2S-3H-JC,JD,0,hit
AS-2S-3H-JC-3S,JD,0,stand
8C-4C,6S,1,stand
8D-AS,7D,1,stand
4S-KS,3D,1,stand
AC-4D,2C,1,hit
AC-4D-3S,2C,0,stand
8S-KS,8C,1,stand
2D-QS,6S,1,stand
9C-AC,3H,1,stand
8C-AC,3C,1,stand
QS-5D,6S,1,stand
9S-8C,2D,1,stand
5C-KC,4H,1,stand
7C-2C,7H,1,hit
7C-2C-AD,7H,0,stand
2C-2H,8S,1,hit
2C-2H-3S,8S,0,hit
2C-2H-3S-KS,8S,0,stand
9S-5C,2S,1,stand
4D-7S,3H,1,double down
2H-8C,3H,1,double down
3S-10C,6H,1,stand
6H-2C,7S,1,hit
6H-2C-JD,7S,0,stand
9S-7S,9H,1,hit
9S-7S-3S,9H,0,stand
3S-2D,9C,1,hit
3S-2D-3D,9C,0,hit
3S-2D-3D-JS,9C,0,stand
9S-4D,5H,1,stand
9H-KD,7D,1,stand
4S-AS,QC,1,hit
4S-AS-10S,QC,0,hit
10D-5S,2C,1,stand
AS-4D,8H,1,hit
AS-4D-3D,8H,0,stand
10D-9D,5C,1,stand
AH-4C,2S,1,hit
AH-4C-JD,2S,0,stand
8S-9D,10C,1,stand
3H-2D,7D,1,hit
3H-2D-8D,7D,0,hit
3H-2D-8D-AC,7D,0,hit
3H-2D-8D-AC-7S,7D,0,stand
3S-QH,7S,1,hit
AS-8D,KD,1,stand
JC-6H,8D,1,hit
JD-7H,6C,1,stand
2C-5D,10C,1,hit
2C-5D-9H,10C,0,hit
8S-9D,4D,1,stand
7H-10S,8D,1,stand
JC-6D,KH,1,hit
JC-6D-5H,KH,0,stand
8D-5S,9C,1,hit
8D-5S-5H,9C,0,stand
JS-4C,6C,1,stand
2H-10H,JH,1,hit
2H-10H-5S,JH,0,stand
4S-8D,9D,1,hit
4S-8D-2H,9D,0,hit
8D-4D,7C,1,hit
3D-2C,JS,1,hit
3D-2C-8H,JS,0,hit
7H-4C,2C,1,double down
AH-2S,7D,1,hit
AH-2S-KS,7D,0,hit
KD-3H,QS,1,hit
KD-3H-5D,QS,0,stand
2C-3H,2H,1,hit
2C-3H-3D,2H,0,hit
2C-3H-3D-AH,2H,0,stand
2D-AH,QH,1,hit
2D-AH-6H,QH,0,stand
5S-9H,KS,1,hit
9S-QH,10S,1,stand
8D-10H,9C,1,stand
5S-JD,QD,1,hit
2C-8S,2D,1,double down
7H-10H,4D,1,stand
6D-2S,3S,1,hit
6D-2S-8C,3S,0,stand
7C-5H,4C,1,stand
8H-7S,9H,1,hit
8H-7S-AC,9H,0,hit
8H-7S-AC-3S,9H,0,stand
AH-2S,4D,1,hit
AH-2S-8S,4D,0,stand
9C-2D,9D,1,double down
10C-9C,9D,1,stand
7S-JS,7C,1,stand
4S-8D,5S,1,stand
2C-JH,7H,1,hit
2C-JH-3S,7H,0,hit
3D-7S,KC,1,hit
3D-7S-9H,KC,0,stand
3H-5S,2D,1,hit
3H-5S-9H,2D,0,stand
5C-10S,7S,1,hit
JD-7D,AC,1,stand
AC-7S,4D,1,double down
3D-JH,6S,1,stand
3S-10D,4C,1,stand
2S-AH,KD,1,hit
2S-AH-3H,KD,0,hit
2S-AH-3H-8C,KD,0,hit
2S-AH-3H-8C-7D,KD,0,stand
5H-4H,3D,1,double down
4S-6S,AS,1,hit
4S-6S-10H,AS,0,stand
9S-5D,7D,1,hit
9S-5D-7C,7D,0,stand
8C-2C,9S,1,double down
8S-KC,5D,1,stand
6D-5H,5S,1,double down
10C-5D,3S,1,stand
KH-4C,10H,1,hit
9D-10D,3D,1,stand
7S-2H,8C,1,hit
7S-2H-10D,8C,0,stand
AD-8S,7H,1,stand
4H-JH,10H,1,hit
4H-JH-5D,10H,0,stand
KS-JH,3C,1,stand
KH-QS,4S,1,stand
7H-JH,5S,1,stand
KD-3S,6S,1,stand
AS-2S,8H,1,hit
AS-2S-KC,8H,0,hit
AS-2S-KC-3C,8H,0,hit
8D-4S,5D,1,stand
5D-3D,9D,1,hit
5D-3D-6C,9D,0,hit
6H-7H,9C,1,hit
6H-7H-3S,9C,0,hit
2D-JC,10S,1,hit
2D-JC-5D,10S,0,stand
6D-8D,4H,1,stand
7S-3H,JS,1,hit
7S-3H-7D,JS,0,stand
AD-8H,2H,1,stand
AD-8C,7H,1,stand
AC-6C,AH,1,hit
AC-6C-8S,AH,0,hit
5H-KD,8H,1,hit
10H-10C,9S,1,stand
7H-9H,2D,1,stand
JS-2S,6H,1,stand
8S-9S,2D,1,stand
6H-JC,8C,1,hit
6H-JC-3H,8C,0,stand
6S-10D,8S,1,hit
8S-JS,7H,1,stand
6S-QD,JS,1,hit
6S-QD-AH,JS,0,stand
4C-8D,AH,1,hit
6S-QH,5D,1,stand
QD-3C,5S,1,stand
2D-3D,7C,1,hit
2D-3D-5S,7C,0,hit
2D-3D-5S-QD,7C,0,stand
7D-8S,6S,1,stand
6H-9C,QC,1,hit
6H-9C-AD,QC,0,hit
2S-3H,10S,1,hit
2S-3H-JS,10S,0,hit
10H-3C,6S,1,stand
2S-6H,QS,1,hit
2S-6H-2C,QS,0,hit
2S-6H-2C-3S,QS,0,hit
2S-6H-2C-3S-3H,QS,0,hit
2S-6H-2C-3S-3H-AC,QS,0,stand
7S-3C,5S,1,double down
6S-10H,QC,1,hit
2S-4S,4D,1,hit
2S-4S-3H,4D,0,hit
2S-4S-3H-10C,4D,0,stand
5S-6C,2H,1,double down
2C-QS,AS,1,hit
2C-QS-6H,AS,0,stand
6D-3S,JD,1,hit
6D-3S-AD,JD,0,stand
5D-9H,9D,1,hit
6D-8C,QS,1,hit
6D-8C-AH,QS,0,hit
6D-8C-AH-5C,QS,0,stand
3H-JS,9C,1,hit
8D-6D,7D,1,hit
6C-JD,10S,1,hit
2D-QC,9C,1,hit
2D-QC-7D,9C,0,stand
7S-AH,6C,1,double down
2D-10S,8S,1,hit
2D-10S-3D,8S,0,hit
9C-KD,8S,1,stand
3C-10C,8D,1,hit
5C-QH,3H,1,stand
JS-6H,10S,1,hit
8D-5H,8H,1,hit
8D-5H-2D,8H,0,hit
8D-5H-2D-AC,8H,0,hit
8S-10D,5H,1,stand
10C-8D,5D,1,stand
8S-10C,JC,1,stand
8D-6H,JC,1,hit
KS-10C,8C,1,stand
6H-QH,5H,1,stand
3D-2S,9D,1,hit
3D-2S-4S,9D,0,hit
3D-2S-4S-JD,9D,0,stand
JS-2S,8H,1,hit
JS-2S-2H,8H,0,hit
JS-2S-2H-4D,8H,0,stand
9D-5C,4C,1,stand
8H-4C,2D,1,hit
8H-4C-6D,2D,0,stand
6D-5S,8C,1,double down
5H-JH,8C,1,hit
5H-JH-4D,8C,0,stand
2C-JD,10D,1,hit
2C-JD-3H,10D,0,hit
2C-JD-3H-6C,10D,0,stand
9C-6S,4S,1,stand
10S-QC,8D,1,stand
10H-4D,3D,1,stand
8D-5D,2D,1,stand
4H-AS,KS,1,hit
4H-AS-8S,KS,0,hit
4H-AS-8S-3S,KS,0,hit
5D-3H,5C,1,hit
5D-3H-9C,5C,0,stand
JC-8C,6C,1,stand
6C-3S,7S,1,hit
6C-3S-8C,7S,0,stand
7S-KD,3D,1,stand
3C-10C,6C,1,stand
JC-10S,KS,1,stand
8H-KS,JS,1,stand
9H-3H,6D,1,stand
2C-8D,4S,1,double down
JD-10C,KC,1,stand
4D-AD,10H,1,hit
4D-AD-8S,10H,0,hit
4D-AD-8S-5D,10H,0,stand
AC-6H,QD,1,hit
AC-6H-QS,QD,0,stand
9C-KS,9D,1,stand
9C-8C,7C,1,stand
7C-KC,5D,1,stand
2D-5H,AH,1,hit
2D-5H-6S,AH,0,hit
7C-2C,10S,1,hit
7C-2C-6S,10S,0,hit
2C-10H,4H,1,stand
QC-7H,5C,1,stand
QH-3S,10D,1,hit
7H-9H,3D,1,stand
2D-4H,QD,1,hit
2D-4H-4D,QD,0,hit
2D-4H-4D-6S,QD,0,hit
AC-5S,2S,1,hit
AC-5S-KS,2S,0,stand
3D-4S,5H,1,hit
3D-4S-6H,5H,0,stand
10S-2C,KH,1,hit
10S-2C-3D,KH,0,hit
10S-2C-3D-AS,KH,0,hit
3S-2H,3H,1,hit
3S-2H-7D,3H,0,hit
3S-2H-7D-7S,3H,0,stand
5C-2S,3D,1,hit
5C-2S-QH,3D,0,stand
2H-7D,10H,1,hit
2H-7D-2C,10H,0,hit
2H-7D-2C-AS,10H,0,hit
2H-7D-2C-AS-8C,10H,0,stand
5H-QH,JS,1,hit
5H-QH-6C,JS,0,stand
7S-JS,10C,1,stand
10D-QS,10S,1,stand
2S-QD,AC,1,hit
4C-6H,4S,1,double down
9C-7D,3C,1,stand
3D-4H,8S,1,hit
3D-4H-6S,8S,0,hit
3D-4H-6S-5H,8S,0,stand
6S-QS,QC,1,hit
6S-QS-4S,QC,0,stand
10D-5D,JS,1,hit
10D-5D-6H,JS,0,stand
10D-JC,9D,1,stand
KC-10S,2C,1,stand
KC-6S,7S,1,hit
7C-QH,8C,1,stand
QS-9S,8H,1,stand
JC-5S,4H,1,stand
8D-9D,9S,1,stand
6H-JC,QD,1,hit
KS-4S,5H,1,stand
9C-5S,9S,1,hit
9C-5S-3C,9S,0,stand
8C-AC,2H,1,stand
7C-AD,KC,1,hit
7C-AD-8H,KC,0,hit
9S-10H,5C,1,stand
10C-10S,10D,1,stand
8C-AC,KS,1,stand
3D-5H,6C,1,hit
3D-5H-2D,6C,0,hit
3D-5H-2D-8S,6C,0,stand
4D-2C,3S,1,hit
4D-2C-QS,3S,0,stand
KC-7H,7D,1,stand
7D-QH,9D,1,stand
10H-9H,JC,1,stand
KH-JH,QH,1,stand
4D-5S,5C,1,double down
JS-7C,AC,1,stand
8S-KS,2D,1,stand
9D-7H,5H,1,stand
2S-4D,AC,1,hit
2S-4D-JH,AC,0,hit
2S-4D-JH-2D,AC,0,stand
KS-JH,3D,1,stand
7D-4D,6S,1,double down
JC-4H,3S,1,stand
8S-AH,7H,1,stand
10H-QD,9S,1,stand
4H-3D,6D,1,hit
4H-3D-JC,6D,0,stand
8H-6H,KD,1,hit
4S-3C,10S,1,hit
4S-3C-3D,10S,0,hit
4S-3C-3D-10D,10S,0,stand
2D-6C,4S,1,hit
2D-6C-3S,4S,0,hit
2D-6C-3S-4H,4S,0,stand
2H-3D,JH,1,hit
2H-3D-AC,JH,0,hit
2H-3D-AC-KC,JH,0,hit
JS-7C,5D,1,stand
QH-JS,6C,1,stand
8C-KS,4S,1,stand
8S-3H,4S,1,double down
8S-9D,5S,1,stand
9H-2H,JS,1,double down
7S-8D,5D,1,stand
10S-KD,6S,1,stand
QH-2H,KH,1,hit
QH-2H-AS,KH,0,hit
10D-4C,2S,1,stand
KS-JD,10C,1,stand
9H-2H,AD,1,double down
AC-4D,10S,1,hit
AC-4D-10H,10S,0,hit
AC-4D-10H-6S,10S,0,stand
7H-AS,2S,1,double down
AD-8S,AH,1,stand
QD-10H,JD,1,stand
5S-AH,AD,1,hit
5S-AH-QC,AD,0,hit
3D-8H,2D,1,double down
4D-5C,8D,1,hit
4D-5C-7H,8D,0,hit
4D-5C-7H-5S,8D,0,stand
3D-6D,4S,1,double down
3H-JH,6D,1,stand
10S-5H,2C,1,stand
10H-6C,KS,1,hit
10H-6C-AC,KS,0,stand
3S-KD,QC,1,hit
5D-9S,8S,1,hit
2D-7C,3C,1,double down
JH-5S,2C,1,stand
QH-10S,QS,1,stand
QC-7S,6H,1,stand
10S-6S,5S,1,stand
QD-JS,3C,1,stand
2H-AC,2S,1,hit
2H-AC-5H,2S,0,stand
10H-4D,AH,1,hit
10H-4D-AS,AH,0,hit
10H-4D-AS-5D,AH,0,stand
8H-10S,9D,1,stand
10S-2S,4S,1,stand
2D-3H,10D,1,hit
2D-3H-4C,10D,0,hit
2D-3H-4C-AH,10D,0,stand
8D-5C,AS,1,hit
KH-5D,2S,1,stand
9C-QH,3S,1,stand
JH-6H,QS,1,hit
JH-6H-5S,QS,0,stand
7H-KS,KH,1,stand
QD-5H,4H,1,stand
9S-8D,JC,1,stand
3H-2C,10H,1,hit
3H-2C-7H,10H,0,hit
5H-4H,7C,1,hit
5H-4H-7D,7C,0,hit
2D-3S,4D,1,hit
2D-3S-8H,4D,0,stand
2H-JD,AD,1,hit
2H-JD-7S,AD,0,stand
4C-2S,KC,1,hit
4C-2S-3H,KC,0,hit
4C-2S-3H-JH,KC,0,stand
AD-9S,5S,1,stand
5C-9D,9C,1,hit
5C-9D-2H,9C,0,hit
